#Tax ID	Gene ID	PubMed ID (PMID) list	last update timestamp	GeneRIF text
358	1224321	20656905	2010-10-23 10:13	The findings, coupled with evidence for VirB2-VirB4 complex formation by coimmunoprecipitation, support a model in which VirB4 functions as a dislocation motor to extract pilins from the IM during T4SS biogenesis.
358	1224321	25220247	2015-10-10 10:54	VirB4 and GFP-VirB11 fusions localized to a single cell pole.
358	1224322	18165307	2010-01-21 00:00	Data show that in the absence of VirB5, association Tzs cell membranes was strongly reduced and VirB5 was required for efficient translocation of Tzs to the surface.
358	1224324	17244707	2010-01-21 00:00	NMR structure of a complex between the VirB9/VirB7 interaction domains of the pKM101 type IV secretion system
358	1224324	20348257	2010-05-31 11:37	Agrobacterium tumefaciens type IV secretion protein VirB3 is an inner membrane protein and requires VirB4, VirB7, and VirB8 for stabilization.
358	1224325	16481621	2010-01-21 00:00	The first structure of a core component from the archetypal Agrobacterium tumefaciens T4SS: the 2.2-A resolution crystal structure of the VirB8 periplasmic domain was discribed.
358	1224325	20348257	2010-05-31 11:37	Agrobacterium tumefaciens type IV secretion protein VirB3 is an inner membrane protein and requires VirB4, VirB7, and VirB8 for stabilization.
358	1224326	17244707	2010-01-21 00:00	NMR structure of a complex between the VirB9/VirB7 interaction domains of the pKM101 type IV secretion system
358	1224327	21421757	2011-07-23 10:25	The authors propose that (i) G272R disrupts a gating mechanism in the core chamber that regulates substrate passage across the OM and (ii) the G272R and antenna projection deletions block pilus production at distinct steps.
358	1224328	20656905	2010-10-23 10:13	The VirB11 ATPase functioned together with VirB4 to induce a structural change in the pilin that was detectable by MPB labeling, suggestive of a role for VirB11 as a modulator of VirB4 dislocase activity.
358	1224328	25220247	2015-10-10 10:54	VirB4 and VirB11 fusions localized to a single cell pole.
358	1224329	16816192	2010-01-21 00:00	Mediates the expression of virulence genes in response to plant host signals.
358	1224335	16194240	2010-01-21 00:00	Data suggest that Agrobacterium tumefaciens oncogenic suppressors inhibit T-DNA and VirE2 protein substrate binding to the VirD4 coupling protein.
358	1224336	22009152	2012-02-25 11:25	Data indicate that the F-box protein VirF, an important virulence factor, undergoes rapid degradation through the host proteasome pathway, and the destabilization of VirF was counteracted by VirD5 physically associated with VirF.
358	1224338	15489437	2010-01-21 00:00	Osa blocks stable transfer of RSF1010 to plant cells by inhibiting transfer of VirE2, which is essential for the transfer of RSF1010 into plant cells.
358	1224338	15824315	2010-01-21 00:00	Data indicate that the ability of VIP1 to interact with the VirE2 protein component of the T-complex and localize to the cell nucleus is sufficient for transient genetic transformation.
358	1224338	16010006	2010-01-21 00:00	Agrobacterium protein links with histoness in plant chromatin.
358	1224338	16194240	2010-01-21 00:00	Data suggest that Agrobacterium tumefaciens oncogenic suppressors inhibit T-DNA and VirE2 protein substrate binding to the VirD4 coupling protein.
358	1224338	17060320	2010-01-21 00:00	Cooperative binding of VirE2 to single-stranded DNA releases VirE1, resulting in a controlled formation mechanism for the helical complex that is further promoted by macromolecular crowding.
358	1224338	22117554	2012-03-17 12:24	upon interaction with ssDNA recombinant protein, VirE2 is able to alter conformation of the latter by shortening the initial length of the ssDNA.
358	1224338	24953893	2015-05-23 11:46	VIP1 is not important for Agrobacterium-mediated transformation or VirE2 subcellular localization.
358	1224338	25212215	2015-06-27 10:12	Developed efficient protocols that resulted in pure and stable His-tagged VIP1 and VirE2, and using the purified proteins, performed peptide array screening and revealed the binding sites on both proteins.
358	1224338	26044711	2015-10-24 11:30	The authors of the study propose a model for interaction of VirE2 with DNA.
358	1224338	26292850	2016-04-23 11:19	Data shos theat the virulence gene virE2 expression from cumic acid-induced promoters resulted in 47 to 72% of wild-type T-DNA transfer.
358	1224338	28403156	2017-04-29 12:35	A tetracysteine mutant (VirE2-TC) was prepared for in vitro and in vivo fluorescence imaging. VirE2-TC was found to be biochemically active as it binds both ssDNA and the acidic secretion chaperone VirE1. It was also biologically functional in complementing virE2 null strains transforming Arabidopsis thaliana roots and Nicotiana tabacum leaves.
358	1224339	17130174	2010-01-21 00:00	VirE3 is transported into the nucleus and there it may interact with the transcription factor pBrp to induce the expression of genes needed for plant tumor development
358	1224343	22009152	2012-02-25 11:25	Data indicate that the F-box protein VirF, an important virulence factor, undergoes rapid degradation through the host proteasome pathway, and the destabilization of VirF was counteracted by VirD5 physically associated with VirF.
358	2827891	25054198	2015-11-21 10:27	The study presents the biochemical properties of a key enzyme 6-hydroxy-3-succinoylpyridine hydroxylase involved in the fused nicotine degradation pathway of the pyridine and pyrrolidine pathways. [6-hydroxy-3-succinoylpyridine hydroxylase hydroxylase]
358	2827891	26126849	2016-04-23 10:04	The authors report that DcpA possesses both c-di-GMP synthesizing and degrading activities in heterologous and native genetic backgrounds, a binary capability that is unusual among GGDEF-EAL domain-containing proteins.[DcpA]
358	2827891	26231372	2016-06-28 10:33	D101 is an important amino acid for the transcription activity of AttJ and the transcription of attJ is regulated by a negative feedback loop.[AttJ].
358	2827891	26323299	2016-07-02 11:20	crystal structures of SghA and SghR at 1.9 and 2.1 A resolution, respectively [SghA & SghR]
358	2827891	26729714	2016-12-17 12:11	The determination of reaction products catalyzed by the purified enzymes or mutants indicated that NdhAB catalyzed nicotine oxidation to 6-hydroxynicotine, whereas Pno oxidized 6-hydroxypseudooxynicotine to 6-hydroxy-3-succinoylsemialdehyde pyridine.[NdhA, NdhB, Pno]
358	2827891	26805523	2017-01-14 10:52	Results demonstrate that both ClpS1 and ClpS2 from Agrobacterium tumefaciens deliver N-end-rule substrates to ClpA and are differentially expressed during bacterial. [ClpS1] and [ClpS2]
358	2827891	28912104	2018-02-10 10:33	Dissection of membrane-binding and -remodeling regions in two classes of bacterial phospholipid N-methyltransferases, PmtA, has been described. [PmtA]
358	2827891	29339339	2018-06-09 10:41	AioR may regulate other cellular functions besides As(III) oxidation (AioR)
358	2827891	29625423	2018-07-21 10:48	Electron Paramagnetic Resonance analysis suggested the presence of a 3Fe-4S type iron-sulfur cluster in the glucoside 3dehydrogenase (G3DH) catalytic subunit. [glucoside 3dehydrogenase]
358	3021261	27713402	2018-08-25 10:04	evolved structural changes so as to resist the agrocin 84 antibiotic by eliminating the tRNA-dependence of TM84 binding
358	6382032	26244338	2016-04-02 11:59	Our findings shed light on the role of agrocinopine and antibiotic agrocin 84 on quorum-sensing regulation in A. tumefaciens and reveal how AccA acts as vehicle for the importation of both molecules by means of a key-recognition motif
358	6382056	27609514	2017-05-27 12:08	the molecular basis of MotA, SocA, and AttC interactions with mannopine and its DFG precursor.
358	6382152	28874565	2018-06-09 12:20	virulence protein that interferes with mitosis
359	874691	17166613	2010-01-21 00:00	rolB-transformed vitis amurensis calli are capable of producing up to 3.15% dry wt. of resveratrol.
375	2827895	26092458	2016-02-13 12:36	T3SS effector encoded by the MA20_12780 gene causes the incompatibility with Rj4 genotype soybeans.[MA20_12780]
375	2827895	26213919	2016-04-30 10:44	the rhizobial waaL gene is responsible for the establishment of a symbiotic relationship between soybean and B. japonicum.[waaL]
380	10061909	24733893	2014-06-28 13:02	biochemical analysis of NolR reveals protein-DNA interactions with an asymmetric operator site.[NolR]
381	2827897	25648224	2016-03-12 11:03	The present data indicate that ferredoxin II is a major Ca(2+) binding protein in Mesorhizobium loti that may participate in Ca(2+) homeostasis.[ferredoxin II]
381	2827897	25664736	2015-12-19 11:58	The study presents the structure of Mesorhizobium loti arylamine N-acetyltransferase in complex with coenzyme A. [arylamine N-acetyltransferase]
382	2827899	15458403	2010-01-21 00:00	described mutant forms of DctD that activated transcription efficiently from a dctA'-'lacZ reporter gene that possessed the upstream activation sequences (UAS), but not from a reporter gene that lacked the UAS. [DctD]
382	2827899	15632443	2010-01-21 00:00	description of three distinct DNA sequence elements of the ExpG binding sites and their contribution to the specific binding process [ExpG strain2011]
382	2827899	15659691	2010-01-21 00:00	dctA deletion mutants that contain the mutant dctA alleles on a plasmid can proceed further in symbiotic development than null mutants of dctA. (dctA)
382	2827899	15899411	2010-01-21 00:00	findings supported the conclusion that RirA is the mediator of iron-responsive transcriptional repression of the two transcripts encoding the rhizobactin 1021 biosynthesis and transport genes [RirA]
382	2827899	16254442	2010-01-21 00:00	molecular cloning and biochemical characterization including substrate specificity, kinetcs and reaction conditions of L-N-carbamoylase [L-N-carbamoylase]
382	2827899	16274231	2010-01-21 00:00	Molecular model of the DNA-binding domain of FixJ that binds to the fixK promoter (fixj and fixk).
382	2827899	16285740	2010-01-21 00:00	oxygen dramatically inhibited the reaction of the RmFixL-RmFixJ complex with ATP but affected neither ATP binding nor RmFixL-RmFixJ complex formation [FixL, FixJ]
382	2827899	16406752	2010-01-21 00:00	The thermodynamic binding parameters of hydantoin racemase were studied (hydantoin racemase).
382	2827899	16478054	2010-01-21 00:00	The expression of the nolR gene in Sinorhizobium meliloti AK631 was investigated in relation to stage of growth, availability of nutrients, and different environmental stimuli using the nolR::lacZ fusion report system.
382	2827899	16513744	2010-01-21 00:00	bioinformatic, genetic, physiological, biochemical, and structural proof for reassignment of MotD, a protein previously thought to function as a cytoplasmic motility protein as a hook length regulator, FliK [MotD,FliK]
382	2827899	16672605	2010-01-21 00:00	GroEL/GroES production alone cannot explain the requirements for RpoH1 and RpoH2 in S. meliloti.
382	2827899	16903355	2010-01-21 00:00	The major role of BetS is as an emergency system involved in the rapid uptake of betaines in isolated and in planta osmotically stressed bacteroids of S. meliloti.
382	2827899	16933625	2010-01-21 00:00	results suggest that ExpR may repress the expression of motC operon in a low cell density, but this repression can be deprived in a higher cell density [motC; ExpR]
382	2827899	17015658	2010-01-21 00:00	An S. meliloti gene whose product is related to the human betaine-homocysteine methyl transferase enzyme has been identified and named bmt [bmt]
382	2827899	17377583	2010-01-21 00:00	BluB isolates and directs reduced flavin to activate molecular oxygen for its own cannibalization; role of BluB in the biosynthesis of the lower ligand of vitamin B(12), 5,6-dimethylbenzimidazole [BluB]
